"node_id","cluster_id","doi","pmid"
4449403,1,"10.1371/journal.pone.0002997",18714353
2793328,1,"10.1016/j.tree.2008.06.005",18715673
3225362,1,"10.4161/cc.7.16.6454",18719388
4340874,1,"10.1038/nrm2479",18719707
497752,1,"10.5732/cjc.011.10142",21627860
2751691,1,"10.1016/j.bbagrm.2011.05.010",21640213
1422411,1,"10.1038/nrclinonc.2011.76",21647195
2614877,1,"10.1016/j.cell.2007.11.034",18155131
1413417,1,"10.1016/j.ymeth.2007.10.010",18158129
2006036,1,"10.1016/j.ymeth.2007.09.005",18158132
4392020,1,"10.1093/nar/gkm995",18158296
115640,1,"10.1093/nar/gkm1113",18158304
2537201,1,"10.1016/j.addr.2007.03.007",17462786
2360009,1,"10.1126/science.1141229",17463289
2360006,1,"10.1126/science.1139253",17463290
1505578,1,"10.1089/dna.2006.0545",17465887
6555831,1,"10.1089/dna.2006.0556",17465888
1505585,1,"10.1089/dna.2006.0568",17465889
3188823,1,"10.1089/dna.2006.0559",17465890
2715427,1,"10.1038/nm1582",17468766
6153258,1,"10.1101/gad.1543507",17470535
2841218,1,"10.1001/jama.297.17.1901",17473300
1442439,1,"10.1002/ijc.22800",17487835
507207,1,"10.1371/journal.pone.0017429",21364759
4067086,1,"10.4161/cc.8.6.7907",19221491
2907463,1,"10.1146/annurev-biophys-083012-130404",23654304
1197897,1,"10.1038/cr.2009.18",19238171
87944,1,"10.1016/j.cell.2009.02.005",19239879
441599,1,"10.1016/j.cell.2009.01.035",19239886
1282098,1,"10.1016/j.cell.2009.01.045",19239887
2691840,1,"10.1016/j.cell.2009.01.046",19239888
5200485,1,"10.1016/j.brainres.2009.02.027",19245798
5984162,1,"10.1373/clinchem.2008.112805",19246618
6306591,1,"10.1038/ncb0309-228",19255566
3841230,1,"10.1038/nrc2619",19262572
4619222,1,"10.2353/ajpath.2009.080794",19264914
601709,1,"10.1016/j.tins.2008.12.003",19268374
536321,1,"10.1016/j.molcel.2009.02.010",19268617
6521404,1,"10.1016/j.bbadis.2009.02.013",19268705
6348705,1,"10.1002/bies.200800212",19274664
3225769,1,"10.4161/org.3.1.3670",19279697
3590600,1,"10.1038/nrg3162",22411466
3902041,1,"10.3389/fnins.2012.00030",22416227
3738384,1,"10.1007/978-3-540-75157-1_1",18268837
6496697,1,"10.1007/978-3-540-75157-1_3",18268839
4659546,1,"10.1007/978-3-540-75157-1_4",18268840
5146748,1,"10.1007/978-3-540-75157-1_6",18268842
3864134,1,"10.1038/nrm2347",18270516
2930310,1,"10.1038/cr.2008.24",18270520
2906424,1,"10.1038/nature06607",18278031
4328059,1,"10.1093/toxsci/kfn033",18281715
6381001,1,"10.1101/gr.7179508",18285502
703808,1,"10.5493/wjem.v6.i2.37",27226955
1436829,1,"10.1038/nature09144",20577206
5523561,1,"10.1007/s00438-010-0556-1",20596726
2539430,1,"10.12659/msm.882509",22367141
2672062,1,"10.1101/gad.1595107",18003861
5334097,1,"10.1261/rna.804508",18025253
3368696,1,"10.1016/j.tplants.2011.02.010",21439890
6022487,1,"10.1016/j.mrfmmm.2011.03.009",21458467
1707498,1,"10.1038/nature03315",15685193
1768062,1,"10.1016/j.tibs.2004.12.007",15691656
5727458,1,"10.1126/science.1106910",15692015
4780814,1,"10.1261/rna.7240905",15701730
2162527,1,"10.1038/nrg1555",15703763
6317486,1,"10.1126/science.1107130",15705854
1888799,1,"10.2353/ajpath.2007.070070",17724137
211930,1,"10.1093/nar/gkm641",17726050
1531667,1,"10.1517/14712598.7.9.1363",17727326
3214501,1,"10.1517/14712598.7.9.1375",17727327
2372925,1,"10.1517/14712598.7.9.1387",17727328
3429506,1,"10.1101/gad.1248505",15713842
4813234,1,"10.1038/nrm3611",23800994
721628,1,"10.1002/wdev.5",23801669
4410598,1,"10.1002/wdev.5",23801669
2588330,1,"10.1038/nrg3471",23817310
1971008,1,"10.1073/pnas.0403293101",15210942
5912838,1,"10.1038/nrg1379",15211354
1378301,1,"10.1242/dev.01206",15226253
2225073,1,"10.1101/gad.1210204",15231716
344997,1,"10.4110/in.2011.11.1.11",21494372
2920832,1,"10.1517/14728220903338777",19839716
4694800,1,"10.1155/2009/654346",19841678
3846531,1,"10.1007/978-3-642-03103-8_1",19841878
2316721,1,"10.1007/978-3-642-03103-8_2",19841879
595675,1,"10.1007/978-3-642-03103-8_3",19841880
1301606,1,"10.1261/rna.1774909",19850910
1172472,1,"10.1371/journal.pone.0007566",19859542
5268234,1,"10.1261/rna.1646909",19861421
1750999,1,"10.1111/j.1600-0609.2009.01348.x",19744129
217116,1,"10.1016/j.bbcan.2009.09.003",19747962
414091,1,"10.1016/j.molcel.2009.08.020",19748357
5106529,1,"10.1155/2009/594738",19759918
6372435,1,"10.1038/nrg2634",19763153
6299066,1,"10.1105/tpc.109.068130",19767456
4043005,1,"10.1126/science.1072148",12016302
1518362,1,"10.1126/science.1072457",12016303
3549543,1,"10.1126/science.1070948",12016316
3134835,1,"10.1016/0092-8674(93)90529-y",8252621
3833535,1,"10.1016/0092-8674(93)90530-4",8252622
3076317,1,"10.1146/annurev.arplant.57.032905.105218",16669754
2021272,1,"10.1016/j.cell.2005.02.007",15766525
3137119,1,"10.1016/j.cell.2004.12.038",15766526
2645964,1,"10.1016/j.cell.2005.01.014",15766527
3639230,1,"10.1016/j.cub.2006.03.035",16682354
3560252,1,"10.1016/j.cub.2006.03.064",16682355
3698999,1,"10.1016/j.cub.2006.03.065",16682356
3987934,1,"10.1261/rna.25706",16682560
6283411,1,"10.1126/science.1109020",15774722
4484758,1,"10.1126/science.1064921",11679670
2796739,1,"10.1126/science.1065062",11679671
3953965,1,"10.1126/science.1065329",11679672
3623654,1,"10.1073/pnas.0405913101",15452342
5895185,1,"10.1093/emboj/17.1.170",9427751
1599867,1,"10.1007/978-1-4939-7108-4_2",28674798
2388655,1,"10.1242/dev.126.23.5231",10556049
4792915,1,"10.1073/pnas.96.24.14147",10570213
496373,1,"10.1146/annurev.cellbio.21.122303.114706",16212497
1369215,1,"10.1016/j.febslet.2005.09.040",16214134
6194500,1,"10.1016/j.febslet.2005.08.079",16214139
6568545,1,"10.1126/science.1116502",16224024
5256919,1,"10.1242/dev.02070",16224044
1933193,1,"10.1242/dev.02073",16224045
2181883,1,"10.1016/j.febslet.2005.09.039",16242131
565467,1,"10.1016/j.molcel.2013.04.001",23664376
2668435,1,"10.1104/pp.103.021980",12857820
6336156,1,"10.1093/carcin/bgn116",18477647
2360062,1,"10.1126/science.1159151",18483398
5307969,1,"10.1016/j.devcel.2008.04.005",18486559
5240134,1,"10.1016/j.cytogfr.2008.04.011",18490189
6568438,1,"10.1126/science.1085242",12869753
3419980,1,"10.1016/s0012-1606(03)00202-1",12871707
1033390,1,"10.1371/journal.pone.0002236",18493594
3587479,1,"10.1007/978-3-642-37765-5_6",23686235
4270092,1,"10.1007/978-3-642-37765-5_8",23686237
3039843,1,"10.1016/j.molcel.2008.05.001",18498749
322832,1,"10.1016/j.cub.2008.05.006",18501606
5246860,1,"10.1016/j.tplants.2008.03.007",18501664
3452899,1,"10.1016/j.tplants.2008.03.008",18501663
2663507,1,"10.1016/j.tplants.2008.03.009",18502167
3085959,1,"10.1038/nrg2179",17943195
5385950,1,"10.1002/path.2251",17948228
3988276,1,"10.1016/j.molcel.2007.09.028",17964270
98938,1,"10.1073/pnas.0703890104",17965236
954314,1,"10.1007/s00018-007-7355-9",17965831
2306933,1,"10.1038/sj.onc.1210856",17968323
182580,1,"10.1016/j.immuni.2010.05.009",20605486
2238726,1,"10.1016/j.molcel.2010.05.015",20605501
1020647,1,"10.1016/j.molcel.2010.05.014",20605502
6036914,1,"10.1007/s00109-010-0650-1",20614100
411098,1,"10.1016/j.biocel.2009.02.023",20619222
6491363,1,"10.1016/j.bbamcr.2010.06.013",20619301
2634845,1,"10.1016/j.molcel.2010.06.005",20620952
4414621,1,"10.2217/rme.10.34",20632858
5056139,1,"10.1093/nar/gkg855",14602919
3631099,1,"10.1038/nature02123",14615801
4384961,1,"10.1038/nature02129",14615802
505160,1,"10.1023/a:1026346325933",14616076
5316885,1,"10.1038/nsb1016",14625589
99093,1,"10.1038/nature02107",14628056
3407741,1,"10.1126/science.1090599",14631048
4953520,1,"10.1038/s41559-016-0027",28529980
289727,1,"10.1016/s0092-8674(00)81906-6",9054503
6136728,1,"10.1038/ncb2024",20173740
6588131,1,"10.3724/sp.j.1005.2010.00105",20176553
6090639,1,"10.1093/nar/gkq083",20176573
6232032,1,"10.3747/co.v17i1.356",20179807
5454361,1,"10.1261/rna.2000810",20181738
1822184,1,"10.1105/tpc.109.073056",20190077
3910235,1,"10.1038/nrg2936",21245828
5057214,1,"10.1038/nsmb.1991",21258322
3910812,1,"10.3389/fnins.2016.00318",27445682
3808049,1,"10.1038/nature11211",22722195
4462343,1,"10.1007/978-3-0348-0955-9_1",26608197
1702013,1,"10.1016/j.tplants.2008.04.007",18508405
4233264,1,"10.1016/j.it.2008.04.004",18515182
5565977,1,"10.1073/pnas.0800334105",18524951
3440044,1,"10.1111/j.1365-2141.2008.07237.x",18537969
3139139,1,"10.1016/j.ccr.2008.04.018",18538733
3570125,1,"10.1093/cvr/cvn151",18539629
2116419,1,"10.1038/nbt1417",18542052
51441,1,"10.1515/enr-2016-0012",27560640
622835,1,"10.1016/j.jgg.2016.06.002",27569398
6081267,1,"10.1146/annurev-virology-110615-042409",27578438
3226065,1,"10.4161/rna.28985",24823351
2857469,1,"10.3390/biology2010189",24832658
254746,1,"10.1007/s12033-012-9615-7",23086491
1035560,1,"10.1016/j.molonc.2012.09.006",23102669
22256,1,"10.1146/annurev.arplant.043008.092111",19519217
3962889,1,"10.1016/j.semcdb.2009.06.001",19524057
2659110,1,"10.1016/j.cell.2009.04.021",19524505
5425303,1,"10.1105/tpc.108.063412",19531599
316233,1,"10.1261/rna.1703809",19535464
5584139,1,"10.1038/nature08170",19536157
5185014,1,"10.1111/j.1365-2567.2009.03092.x",19538248
1251840,1,"10.1016/j.phrs.2013.04.002",23603154
5301287,1,"10.1016/j.cell.2013.04.005",23622241
2116374,1,"10.1016/j.blre.2013.04.002",23623930
4991311,1,"10.1155/2018/5848046",29854719
5025152,1,"10.3390/microorganisms7090359",31533211
3154133,1,"10.1126/science.287.5462.2494",10741970
2310850,1,"10.1038/35005107",10749213
5925753,1,"10.1038/ncb1334",16284622
3913970,1,"10.1038/ncb1333",16284623
447479,1,"10.1101/gad.1370605",16287716
589980,1,"10.1073/pnas.0506482102",16287976
83131,1,"10.1016/j.cub.2005.10.048",16289642
3442376,1,"10.1101/gad.927801",11641272
4511047,1,"10.1093/emboj/16.15.4738",9303318
584627,1,"10.1101/gad.1158803",14681208
2545413,1,"10.1093/nar/gkh023",14681370
6155640,1,"10.1038/nature02255",14685240
2040014,1,"10.1073/pnas.2333854100",14691248
3078410,1,"10.1371/journal.pbio.0000060",14691535
444651,1,"10.1002/gcc.10316",14695998
857688,1,"10.1016/s0092-8674(03)01018-3",14697198
3826735,1,"10.1016/s0092-8674(03)00984-x",14697199
525660,1,"10.1186/1742-4690-3-3",16409629
1883605,1,"10.1126/science.1121638",16410517
385125,1,"10.1093/nar/gkj447",16421273
4348522,1,"10.1038/nature04367",16421561
1298150,1,"10.1677/joe.1.06426",16423811
1810008,1,"10.1038/sj.emboj.7600942",16424907
243939,1,"10.1261/rna.2146906",16428603
1265972,1,"10.3389/fbioe.2015.00007",25674563
3775477,1,"10.1016/j.molp.2014.10.003",25680775
149346,1,"10.1002/bies.201400191",25683051
2797164,1,"10.1093/nar/gki863",16192569
1950945,1,"10.1038/sj.gt.3302654",16195701
3067697,1,"10.1016/j.febslet.2005.08.071",16199039
5323465,1,"10.1038/sj.cr.7290371",16354572
2073434,1,"10.1101/gad.1384005",16357216
5624558,1,"10.1634/stemcells.2005-0441",16357340
6237982,1,"10.1016/j.gde.2005.12.005",16361094
6191525,1,"10.1073/pnas.0509603102",16365291
109974,1,"10.1038/nsmb1041",16369484
2524190,1,"10.1038/nmeth843",16369549
3065389,1,"10.1038/nrc3107",21822212
5167447,1,"10.1038/cmi.2011.26",21822296
4282578,1,"10.1007/s10142-011-0236-1",21833716
4158062,1,"10.1093/pcp/pcy167",30169685
5380976,1,"10.1016/s0092-8674(01)00616-x",11779458
6453008,1,"10.1038/ncb2769",23728460
2168227,1,"10.1038/nrg3462",23732335
2852145,1,"10.1126/science.1190809",20448148
5545417,1,"10.1016/j.cell.2006.02.037",16564011
2688403,1,"10.1186/1471-2164-11-288",20459673
3484195,1,"10.1016/j.jmb.2006.02.063",16564540
6192252,1,"10.1016/j.tig.2006.03.003",16567016
937344,1,"10.1586/erm.10.27",20465498
1261718,1,"10.1016/j.molcel.2010.03.013",20471939
2869518,1,"10.1016/j.mrgentox.2010.05.006",20472093
6190518,1,"10.1105/tpc.112.099945",23023169
721628,1,"10.1002/wdev.5",23024929
4410598,1,"10.1002/wdev.5",23024929
1255104,1,"10.1016/j.ydbio.2003.12.003",15013811
3654805,1,"10.1101/gad.1184404",15014042
2755276,1,"10.1146/annurev-arplant-050312-120043",23330790
4501703,1,"10.1016/j.bbaexp.2003.10.015",15020054
1428247,1,"10.1093/nar/gkh332",15020705
3641907,1,"10.1371/journal.pbio.0020098",15024405
5233965,1,"10.1371/journal.pbio.0020104",15024409
1167910,1,"10.1007/s00438-013-0734-z",23334784
3708070,1,"10.3389/fnins.2012.00196",23335878
913388,1,"10.1016/s0092-8674(04)00218-1",15035985
6257760,1,"10.1016/s0092-8674(00)80863-6",10850495
1340345,1,"10.1016/s0092-8674(00)80864-8",10850496
1797831,1,"10.1111/j.1365-2141.2008.07077.x",18318758
383196,1,"10.1371/journal.pone.0001719",18320040
3636008,1,"10.1038/leu.2008.30",18323801
5442904,1,"10.1038/ni1575",18327259
2993052,1,"10.1016/j.ccr.2008.02.013",18328430
2075168,1,"10.1016/j.cell.2008.02.020",18329371
4530355,1,"10.1016/j.cell.2008.02.019",18329372
5273726,1,"10.1016/j.ceb.2008.01.006",18329869
3458240,1,"10.1371/journal.pone.0001755",18335032
3385986,1,"10.1016/j.febslet.2015.04.054",25957774
5218143,1,"10.1016/j.bbagrm.2008.02.007",18342023
5256151,1,"10.1016/j.cell.2008.02.034",18342361
3737552,1,"10.1016/j.cell.2008.02.033",18342362
1300900,1,"10.1093/pcp/pcn043",18344228
14482471,1,"10.4161/cc.7.6.5834",18344688
1114858,1,"10.1038/nsmb.1405",18345015
5606838,1,"10.1093/carcin/bgs140",22491715
3383379,1,"10.1126/science.1215691",22499947
4776244,1,"10.1016/j.molcel.2012.03.010",22503104
4665027,1,"10.1105/tpc.110.082305",21467580
1056985,1,"10.1016/j.mrfmmm.2011.03.012",21477600
3228304,1,"10.7150/jca.2.116",21479130
1111905,1,"10.1242/dev.056234",21486922
4263392,1,"10.1093/emboj/20.23.6877",11726523
2300875,1,"10.1101/gad.1064703",12600936
4218170,1,"10.1242/dev.00362",12620976
4884702,1,"10.1126/science.1080372",12624257
1884349,1,"10.1146/annurev-pathol-012513-104715",24079833
2347349,1,"10.1089/hgtb.2013.016",24090197
4909378,1,"10.4161/rna.26313",24100209
702269,1,"10.4161/rna.26424",24100239
4040992,1,"10.1105/tpc.15.00920",26869699
1315833,1,"10.1111/brv.12057",24034134
96184,1,"10.1093/jxb/erp397",20097843
1201046,1,"10.1038/nri2708",20098459
2139849,1,"10.1016/j.ccr.2007.07.027",17785203
1956923,1,"10.1073/pnas.0703942104",17911264
552269,1,"10.4049/jimmunol.179.8.5082",17911593
618747,1,"10.1038/nrc2232",17914404
2226402,1,"10.1002/jcp.22066",20112282
1783378,1,"10.1186/gb-2007-8-10-r214",17922911
4402777,1,"10.1016/j.cell.2007.07.021",17923094
937848,1,"10.1586/ers.09.30",20477329
579442,1,"10.1016/j.ydbio.2010.05.014",20478297
377458,1,"10.1371/journal.pone.0001020",17925868
1197240,1,"10.2217/14796694.3.5.521",17927518
3043083,1,"10.1038/sj.embor.7401088",17932509
5278744,1,"10.1101/gad.451207",17938239
4318185,1,"10.1016/j.molmed.2010.04.001",20493775
96765,1,"10.1038/nrc2867",20495573
1105953,1,"10.1038/nature09039",20505670
188493,1,"10.3389/fgene.2015.00186",26052338
2634711,1,"10.1186/2052-8426-2-7",26056576
5513770,1,"10.1177/0300985813502820",24045890
1701856,1,"10.1016/0092-8674(89)90171-2",2702689
1457844,1,"10.1002/bies.201200055",22847169
2056418,1,"10.1093/nar/gks026",22270084
2131380,1,"10.1016/j.biotechadv.2012.01.006",22286072
4666845,1,"10.1016/j.febslet.2005.07.071",16144699
2207345,1,"10.1016/j.conb.2005.08.011",16150590
4505532,1,"10.1016/j.febslet.2005.08.009",16153643
2011429,1,"10.1016/j.febslet.2005.08.035",16154569
126097,1,"10.1016/j.febslet.2005.08.040",16162339
282506,1,"10.1073/pnas.0506654102",16166262
1743711,1,"10.1101/gad.1356105",16166373
4553683,1,"10.1261/rna.2191905",16177138
2314383,1,"10.1093/nar/gkq1027",21037258
5393081,1,"10.1016/j.clim.2010.02.005",20223711
1446769,1,"10.1016/j.biocel.2010.03.006",20227516
5465020,1,"10.1016/j.biocel.2010.03.004",20227518
3532453,1,"10.1016/j.biocel.2010.03.005",20227517
6237666,1,"10.1016/j.drup.2010.02.001",20236855
4822374,1,"10.1016/j.bbrc.2005.07.030",16039986
5463496,1,"10.1016/j.cub.2005.07.024",16040244
5928300,1,"10.1104/pp.105.063537",16040651
4480074,1,"10.1104/pp.105.062943",16040653
5955175,1,"10.1073/pnas.0504834102",16040801
4554242,1,"10.1002/path.1825",16041695
5290415,1,"10.1261/rna.2610405",16043497
3549299,1,"10.1016/j.molcel.2005.06.014",16061187
1861884,1,"10.1016/j.molcel.2005.07.011",16061186
6661880,1,"10.1007/s11427-017-9199-1",29197026
6448850,1,"10.1016/j.ejcb.2009.11.004",20031253
3395048,1,"10.1038/nrd3010",20043028
4839960,1,"10.1002/cmdc.200900444",20043313
6152902,1,"10.1038/nsmb.1762",20051982
3539463,1,"10.1073/pnas.95.22.13079",9789044
6072474,1,"10.1016/s0092-8674(00)81749-3",9790525
6112028,1,"10.1016/j.neuint.2011.06.009",21723895
2846159,1,"10.1002/mc.20822",21739482
87524,1,"10.17179/excli2015-319",27047316
410866,1,"10.1073/pnas.95.23.13959",9811908
3911763,1,"10.1016/s0958-1669(00)00190-7",11287229
5919156,1,"10.1093/emboj/20.8.2069",11296239
1698918,1,"10.1101/gad.1565607",17626790
1812834,1,"10.1038/sj.emboj.7601790",17627278
5900867,1,"10.1016/j.biochi.2007.05.012",17629606
3543365,1,"10.1016/j.cell.2007.04.037",17632058
1543388,1,"10.4161/rna.4.2.4640",17637574
2525312,1,"10.1038/ng2079",17643101
1404949,1,"10.1261/rna.2778911",21878547
37299,1,"10.1016/j.cub.2007.06.068",17656095
3201489,1,"10.1126/science.1096781",15118162
284997,1,"10.1016/j.cub.2004.03.008",15120070
5393889,1,"10.1158/0008-5472.can-03-3773",15126345
4478073,1,"10.1101/gad.1201204",15131083
1211972,1,"10.1101/gad.1201404",15131082
2729287,1,"10.1101/gad.1184704",15131085
36548,1,"10.1016/j.jmb.2004.03.065",15136036
1434609,1,"10.1016/s1097-2765(02)00440-9",11864605
3792599,1,"10.1101/sqb.2004.69.409",16117675
5934721,1,"10.1016/j.cell.2005.07.031",16122423
4834320,1,"10.1104/pp.105.063420",16126864
2554112,1,"10.1073/pnas.0506426102",16129836
1845013,1,"10.1101/gad.1352605",16131612
3954821,1,"10.1016/j.devcel.2005.07.009",16139228
4884819,1,"10.1126/science.1111444",16141061
6568529,1,"10.1126/science.1114112",16141074
2800794,1,"10.1126/science.1113329",16141076
3555542,1,"10.1038/sj.embor.7400509",16142218
4657723,1,"10.1146/annurev.cellbio.042308.113417",19575669
972964,1,"10.1007/978-1-60761-175-2_17",19597793
4701060,1,"10.3390/ph6101195",24275848
5595939,1,"10.1155/2013/783253",24278785
1444250,1,"10.3390/cancers2021328",24281118
1136237,1,"10.1101/gad.1848209",19903759
3752958,1,"10.1105/tpc.109.070938",19903869
1916294,1,"10.1016/s1097-2765(02)00541-5",12086629
6215448,1,"10.1016/j.molcel.2009.09.027",19917251
6527301,1,"10.1016/j.molcel.2009.09.028",19917252
2525601,1,"10.1261/rna.1972910",19917635
4518413,1,"10.2174/1874357900903010037",19920887
4827449,1,"10.1101/gad.1004402",12101121
563646,1,"10.1093/nar/gkv328",25883138
6465222,1,"10.3389/fpls.2015.00208",25883599
6143361,1,"10.1515/revneuro-2014-0014",24902008
5317744,1,"10.1002/jcp.24685",24909308
5118644,1,"10.1101/gad.211698.112",23535236
3075950,1,"10.1016/j.tibs.2013.02.008",23541793
4251747,1,"10.1111/imr.12046",23550636
5294478,1,"10.1111/imr.12053",23550641
2619338,1,"10.1111/imr.12059",23550654
2741474,1,"10.1038/npp.2012.87",22669168
1834162,1,"10.1007/978-1-61779-882-5_2",22678570
1257893,1,"10.1016/j.cell.2012.05.017",22682761
5752100,1,"10.4161/rna.20806",22699554
751496,1,"10.1515/bmc-2017-0002",28448269
6174544,1,"10.1038/nrd4359",25011539
5297886,1,"10.1038/nature10888",22337054
1095594,1,"10.1038/nsmb.2230",22343717
261662,1,"10.1002/emmm.201100209",22351564
3122656,1,"10.1186/gb-2011-12-4-221",21554756
4819750,1,"10.1002/jcp.22823",21567394
3653391,1,"10.1104/pp.111.172627",21571671
4457560,1,"10.1016/j.devcel.2004.10.003",15525527
3647754,1,"10.1261/rna.7135204",15525708
182959,1,"10.1038/nature03120",15531877
1165542,1,"10.1038/nature03049",15531879
2277164,1,"10.1038/nature03076",15538371
677806,1,"10.1126/science.1102755",15550672
5144732,1,"10.1093/emboj/19.19.5194",11013221
523160,1,"10.1073/pnas.200217597",11016954
1729256,1,"10.1073/pnas.0707351104",17875987
4419840,1,"10.1186/1471-2199-8-79",17877811
5999886,1,"10.1038/sj.mt.6300311",17878899
3972099,1,"10.1016/j.ymeth.2007.04.003",17889795
1397740,1,"10.1073/pnas.0707628104",17890317
2188460,1,"10.1038/nsmb1308",17891148
6042877,1,"10.1038/nsmb1302",17891150
149350,1,"10.1586/14737159.7.5.569",17892365
220085,1,"10.1111/j.1349-7006.2007.00618.x",17892514
5965506,1,"10.1038/ng2135",17893677
53137,1,"10.1186/1476-4598-6-60",17894887
5221517,1,"10.1038/nature06174",17898713
4002008,1,"10.1101/gad.443107",17901217
5612975,1,"10.1038/sj.onc.1210228",17237814
2870433,1,"10.1073/pnas.0610731104",17242365
5988372,1,"10.1186/1471-2164-8-29",17250765
1308654,1,"10.1038/sj.emboj.7601512",17255951
92079,1,"10.1038/ng1969",17259983
1835656,1,"10.1016/j.canlet.2012.12.006",23246373
975838,1,"10.1016/j.gene.2012.12.009",23246696
3359225,1,"10.1111/jphp.13351",32783235
2199185,1,"10.3390/ijms140816280",23965954
2862243,1,"10.3390/ijms140817085",23965974
11705020,1,"10.1007/978-1-4939-1115-8_26",25048141
4059824,1,"10.2174/2211536602666140110234046",25069508
1855136,1,"10.1038/ncb1265",15908945
4592052,1,"10.1038/sj.cr.7290302",15916721
544426,1,"10.1371/journal.pbio.0030235",15918769
6498605,1,"10.1371/journal.pbio.0030236",15918770
1870018,1,"10.1126/science.1114519",15919954
1246699,1,"10.1038/ng1580",15924141
6040703,1,"10.1016/j.sbi.2005.05.006",15925505
2254921,1,"10.1290/040902.1",15926855
3723908,1,"10.1038/nature03576",15931223
520060,1,"10.1101/gad.1310605",15937218
167304,1,"10.1038/ncb1274",15937477
5364721,1,"10.1007/978-1-61779-188-8_11",21748640
26164,1,"10.1038/nature10198",21753850
6377493,1,"10.1007/978-1-4419-7823-3_1",21755468
4486396,1,"10.1007/978-1-4419-7823-3_11",21755478
58519,1,"10.1186/2052-8426-2-30",25717380
3744180,1,"10.2217/14622416.10.3.399",19290790
5084293,1,"10.1080/00313020902756287",19291531
3077942,1,"10.1007/s11427-009-0034-3",19294346
853669,1,"10.1093/nar/gkp145",19295136
4362912,1,"10.1093/hmg/ddp070",19297399
198018,1,"10.1261/rna.1364909",19304924
3472006,1,"10.1261/rna.1448009",19304925
418730,1,"10.1371/journal.pone.0004971",19308254
3721344,1,"10.1007/s11103-011-9829-2",21996939
5327671,1,"10.1104/pp.111.187088",22003084
1002150,1,"10.1093/nar/gkg595",12824337
2187383,1,"10.1186/gb-2003-4-7-r42",12844358
252501,1,"10.2164/jandrol.109.008128",19875496
4238203,1,"10.1208/s12248-009-9145-9",19876744
2606454,1,"10.2174/138920209788185252",19881909
1157971,1,"10.2174/138920209788185289",19881910
6300525,1,"10.1002/path.2638",19882673
1226664,1,"10.1186/1755-8417-2-7",19889204
5586191,1,"10.1016/j.pharmthera.2009.10.003",19896977
6110242,1,"10.1371/journal.pbio.1000238",19901979
1175734,1,"10.3390/ijms140816010",23912238
6236432,1,"10.1038/ng.2007.30",18066065
616785,1,"10.1038/nrm2321",18073770
4897945,1,"10.1517/14712598.8.1.59",18081537
2133544,1,"10.1016/j.cell.2007.10.032",18083100
599695,1,"10.1016/j.cell.2007.10.054",18083101
1037146,1,"10.1371/journal.pgen.0030215",18085825
1830755,1,"10.1111/j.1582-4934.2007.00196.x",18088390
4030727,1,"10.1089/hum.2007.147",18092919
4335196,1,"10.1261/rna.789808",18094121
2109174,1,"10.1007/s00425-012-1693-z",22761008
6110730,1,"10.1016/j.mam.2012.06.005",22771542
3865839,1,"10.1016/j.lfs.2012.06.025",22771694
6216009,1,"10.1146/annurev-biochem-060308-103103",20533884
3882683,1,"10.1016/j.molonc.2010.04.009",20537965
793670,1,"10.1038/s41580-018-0059-1",30228348
1697046,1,"10.1093/nar/30.8.1757",11937629
4313710,1,"10.1242/dev.02491",16818444
2099521,1,"10.1146/annurev.bioeng.8.061505.095848",16834561
3785018,1,"10.1016/j.cell.2006.05.031",16839878
3025354,1,"10.1016/j.cell.2006.05.032",16839879
4536722,1,"10.1002/bdrc.20068",16847880
2588603,1,"10.1002/bdrc.20067",16847881
3129247,1,"10.1002/bdrc.20071",16847882
5602157,1,"10.1002/bdrc.20073",16847883
3851636,1,"10.1002/bdrc.20072",16847889
3954383,1,"10.1002/bdrc.20070",16847891
5088328,1,"10.1002/bdrc.20069",16847892
12163935,1,"10.3390/cancers12123831",33353171
4884648,1,"10.1126/science.1067534",11809977
6463857,1,"10.1016/j.tplants.2007.05.001",17573231
2110812,1,"10.1105/tpc.106.047449",17586651
500835,1,"10.1038/ncb1613",17589498
1133350,1,"10.1038/nature05983",17589500
5336636,1,"10.1261/rna.563707",17592038
4534158,1,"10.1261/rna.541307",17592042
4420184,1,"10.1111/j.1749-6632.2012.06745.x",23050973
5982230,1,"10.1186/1756-8722-5-66",23078795
6186331,1,"10.1038/nbt.1618",20351690
6173335,1,"10.1002/med.20205",20358579
1841490,1,"10.1586/erm.10.11",20370587
6382131,1,"10.1016/j.cell.2010.03.009",20371350
701704,1,"10.4161/cc.9.8.11202",20372064
4830369,1,"10.1038/nature02752",15306811
6133432,1,"10.1101/gr.2743304",15310658
3685214,1,"10.1073/pnas.0403115101",15314213
3712649,1,"10.1261/rna.5206304",15317971
2034661,1,"10.1007/s12298-008-0007-1",23572875
4385114,1,"10.1038/nrmicro2971",23411862
3065812,1,"10.1016/j.cell.2013.01.031",23415231
6174103,1,"10.1002/jcp.20713",16791837
5137847,1,"10.1105/tpc.106.042127",16798886
6568575,1,"10.1126/science.1129333",16809489
2108011,1,"10.1038/sj.emboj.7601217",16810317
585329,1,"10.1101/gad.1424106",16815998
1451513,1,"10.1016/j.canlet.2009.11.010",20004512
1004756,1,"10.1101/gad.1872909",20008931
4234491,1,"10.1101/gad.1861409",20008935
5068355,1,"10.1007/s10555-009-9188-5",20012925
1019830,1,"10.1007/s00335-009-9241-2",20012966
